book_id,title,author,goodreads_url,review_text,review_rating,reviewer_id,reviewer_name,review_upvotes,review_downvotes,review_date,review_url,shelves,comment_count
100113,Deathworld,Harry Harrison,https://www.goodreads.com/book/show/1440196.Deathworld_Trilogy,Mock review 2 for Deathworld,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/1440196.Deathworld_Trilogy/reviews/2,['fiction'],1
100114,The Madonna of the Future,Henry James,https://www.goodreads.com/book/show/41084530-the-madonna-of-the-future,Mock review 1 for The Madonna of the Future,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/41084530-the-madonna-of-the-future/reviews/1,"['fiction', 'favorites']",2
100114,The Madonna of the Future,Henry James,https://www.goodreads.com/book/show/41084530-the-madonna-of-the-future,Mock review 2 for The Madonna of the Future,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/41084530-the-madonna-of-the-future/reviews/2,['fiction'],1
100116,Roads of Destiny,OHenry,https://www.goodreads.com/book/show/157030800-roads-of-destiny,Mock review 1 for Roads of Destiny,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/157030800-roads-of-destiny/reviews/1,"['fiction', 'favorites']",2
100116,Roads of Destiny,OHenry,https://www.goodreads.com/book/show/157030800-roads-of-destiny,Mock review 2 for Roads of Destiny,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/157030800-roads-of-destiny/reviews/2,['fiction'],1
100118,The Haunted Hotel: A Mystery of Modern Venice,Wilkie Collins,https://www.goodreads.com/book/show/22395683-the-woman-in-white-illustrated-the-moonstone-the-haunted-hotel,Mock review 1 for The Haunted Hotel: A Mystery of Modern Venice,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/22395683-the-woman-in-white-illustrated-the-moonstone-the-haunted-hotel/reviews/1,"['fiction', 'favorites']",2
100118,The Haunted Hotel: A Mystery of Modern Venice,Wilkie Collins,https://www.goodreads.com/book/show/22395683-the-woman-in-white-illustrated-the-moonstone-the-haunted-hotel,Mock review 2 for The Haunted Hotel: A Mystery of Modern Venice,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/22395683-the-woman-in-white-illustrated-the-moonstone-the-haunted-hotel/reviews/2,['fiction'],1
100119,Jacob's Room,Virginia Woolf,https://www.goodreads.com/book/show/13219027-night-and-day-jacob-s-room,Mock review 1 for Jacob's Room,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/13219027-night-and-day-jacob-s-room/reviews/1,"['fiction', 'favorites']",2
100119,Jacob's Room,Virginia Woolf,https://www.goodreads.com/book/show/13219027-night-and-day-jacob-s-room,Mock review 2 for Jacob's Room,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/13219027-night-and-day-jacob-s-room/reviews/2,['fiction'],1
100120,The Legend of Sleepy Hollow,Washington Irving,https://www.goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow,Mock review 1 for The Legend of Sleepy Hollow,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow/reviews/1,"['fiction', 'favorites']",2
100120,The Legend of Sleepy Hollow,Washington Irving,https://www.goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow,Mock review 2 for The Legend of Sleepy Hollow,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/93261.The_Legend_of_Sleepy_Hollow/reviews/2,['fiction'],1
100122,Ann Veronica: A Modern Love Story,H.G. Wells,https://www.goodreads.com/book/show/67967848-ann-veronica,Mock review 1 for Ann Veronica: A Modern Love Story,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/67967848-ann-veronica/reviews/1,"['fiction', 'favorites']",2
100122,Ann Veronica: A Modern Love Story,H.G. Wells,https://www.goodreads.com/book/show/67967848-ann-veronica,Mock review 2 for Ann Veronica: A Modern Love Story,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/67967848-ann-veronica/reviews/2,['fiction'],1
100125,Bleak House,Charles Dickens,https://www.goodreads.com/book/show/92883320-bleak-house-by-charles-dickens,Mock review 1 for Bleak House,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/92883320-bleak-house-by-charles-dickens/reviews/1,"['fiction', 'favorites']",2
100125,Bleak House,Charles Dickens,https://www.goodreads.com/book/show/92883320-bleak-house-by-charles-dickens,Mock review 2 for Bleak House,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/92883320-bleak-house-by-charles-dickens/reviews/2,['fiction'],1
100126,The City of the Sun,Tommaso Campanella,https://www.goodreads.com/book/show/277027.The_City_of_the_Sun,Mock review 1 for The City of the Sun,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/277027.The_City_of_the_Sun/reviews/1,"['fiction', 'favorites']",2
100126,The City of the Sun,Tommaso Campanella,https://www.goodreads.com/book/show/277027.The_City_of_the_Sun,Mock review 2 for The City of the Sun,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/277027.The_City_of_the_Sun/reviews/2,['fiction'],1
100127,The Longest Journey,E.M. Forster,https://www.goodreads.com/book/show/8324762-the-longest-journey-and-other-works-by-e-m-forster,Mock review 1 for The Longest Journey,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/8324762-the-longest-journey-and-other-works-by-e-m-forster/reviews/1,"['fiction', 'favorites']",2
100127,The Longest Journey,E.M. Forster,https://www.goodreads.com/book/show/8324762-the-longest-journey-and-other-works-by-e-m-forster,Mock review 2 for The Longest Journey,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/8324762-the-longest-journey-and-other-works-by-e-m-forster/reviews/2,['fiction'],1
100128,The Mummy's Foot,Theophile Gautier,https://www.goodreads.com/book/show/1397901.The_Mummy_s_Foot,Mock review 1 for The Mummy's Foot,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/1397901.The_Mummy_s_Foot/reviews/1,"['fiction', 'favorites']",2
100128,The Mummy's Foot,Theophile Gautier,https://www.goodreads.com/book/show/1397901.The_Mummy_s_Foot,Mock review 2 for The Mummy's Foot,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/1397901.The_Mummy_s_Foot/reviews/2,['fiction'],1
100129,The Queen of Hearts,Wilkie Collins,https://www.goodreads.com/book/show/12853227-the-queen-of-hearts-by-wilkie-collins,Mock review 1 for The Queen of Hearts,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/12853227-the-queen-of-hearts-by-wilkie-collins/reviews/1,"['fiction', 'favorites']",2
100129,The Queen of Hearts,Wilkie Collins,https://www.goodreads.com/book/show/12853227-the-queen-of-hearts-by-wilkie-collins,Mock review 2 for The Queen of Hearts,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/12853227-the-queen-of-hearts-by-wilkie-collins/reviews/2,['fiction'],1
100131,The End of the Tether,Joseph Conrad,https://www.goodreads.com/book/show/2083902.The_End_of_the_Tether,Mock review 1 for The End of the Tether,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/2083902.The_End_of_the_Tether/reviews/1,"['fiction', 'favorites']",2
100131,The End of the Tether,Joseph Conrad,https://www.goodreads.com/book/show/2083902.The_End_of_the_Tether,Mock review 2 for The End of the Tether,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/2083902.The_End_of_the_Tether/reviews/2,['fiction'],1
100132,Love Among the Chickens,P.G. Wodehouse,https://www.goodreads.com/book/show/6146270-love-among-the-chickens,Mock review 1 for Love Among the Chickens,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/6146270-love-among-the-chickens/reviews/1,"['fiction', 'favorites']",2
100132,Love Among the Chickens,P.G. Wodehouse,https://www.goodreads.com/book/show/6146270-love-among-the-chickens,Mock review 2 for Love Among the Chickens,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/6146270-love-among-the-chickens/reviews/2,['fiction'],1
100135,The Samurai Strategy,Thomas Hoover,https://www.goodreads.com/book/show/9434199-the-samurai-strategy,Mock review 1 for The Samurai Strategy,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/9434199-the-samurai-strategy/reviews/1,"['fiction', 'favorites']",2
100135,The Samurai Strategy,Thomas Hoover,https://www.goodreads.com/book/show/9434199-the-samurai-strategy,Mock review 2 for The Samurai Strategy,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/9434199-the-samurai-strategy/reviews/2,['fiction'],1
100137,The Grand Babylon Hotel,Arnold Bennett,https://www.goodreads.com/book/show/9192786-the-grand-babylon-hotel-and-other-works,Mock review 1 for The Grand Babylon Hotel,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/9192786-the-grand-babylon-hotel-and-other-works/reviews/1,"['fiction', 'favorites']",2
100137,The Grand Babylon Hotel,Arnold Bennett,https://www.goodreads.com/book/show/9192786-the-grand-babylon-hotel-and-other-works,Mock review 2 for The Grand Babylon Hotel,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/9192786-the-grand-babylon-hotel-and-other-works/reviews/2,['fiction'],1
100138,Cabbages and Kings,O. Henry,https://www.goodreads.com/book/show/31668482-cabbages-and-kings-novel-by,Mock review 1 for Cabbages and Kings,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/31668482-cabbages-and-kings-novel-by/reviews/1,"['fiction', 'favorites']",2
100138,Cabbages and Kings,O. Henry,https://www.goodreads.com/book/show/31668482-cabbages-and-kings-novel-by,Mock review 2 for Cabbages and Kings,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/31668482-cabbages-and-kings-novel-by/reviews/2,['fiction'],1
100139,The Last Days of Pompeii,Edward Bulwer Lytton,https://www.goodreads.com/book/show/11055977-the-last-days-of-pompeii-by-edward-bulwer-lytton,Mock review 1 for The Last Days of Pompeii,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/11055977-the-last-days-of-pompeii-by-edward-bulwer-lytton/reviews/1,"['fiction', 'favorites']",2
100139,The Last Days of Pompeii,Edward Bulwer Lytton,https://www.goodreads.com/book/show/11055977-the-last-days-of-pompeii-by-edward-bulwer-lytton,Mock review 2 for The Last Days of Pompeii,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/11055977-the-last-days-of-pompeii-by-edward-bulwer-lytton/reviews/2,['fiction'],1
100140,Queen of the Black Coast,Robert E. Howard,https://www.goodreads.com/book/show/4379197-queen-of-the-black-coast,Mock review 1 for Queen of the Black Coast,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/4379197-queen-of-the-black-coast/reviews/1,"['fiction', 'favorites']",2
100140,Queen of the Black Coast,Robert E. Howard,https://www.goodreads.com/book/show/4379197-queen-of-the-black-coast,Mock review 2 for Queen of the Black Coast,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/4379197-queen-of-the-black-coast/reviews/2,['fiction'],1
100141,The Hill of Dreams,Arthur Machen,https://www.goodreads.com/book/show/59390.The_Great_God_Pan_and_The_Hill_of_Dreams,Mock review 1 for The Hill of Dreams,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/59390.The_Great_God_Pan_and_The_Hill_of_Dreams/reviews/1,"['fiction', 'favorites']",2
100141,The Hill of Dreams,Arthur Machen,https://www.goodreads.com/book/show/59390.The_Great_God_Pan_and_The_Hill_of_Dreams,Mock review 2 for The Hill of Dreams,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/59390.The_Great_God_Pan_and_The_Hill_of_Dreams/reviews/2,['fiction'],1
100142,A Simple Story,Elizabeth Inchbald,https://www.goodreads.com/book/show/739793.A_Simple_Story,Mock review 1 for A Simple Story,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/739793.A_Simple_Story/reviews/1,"['fiction', 'favorites']",2
100142,A Simple Story,Elizabeth Inchbald,https://www.goodreads.com/book/show/739793.A_Simple_Story,Mock review 2 for A Simple Story,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/739793.A_Simple_Story/reviews/2,['fiction'],1
100143,Marjorie's New Friend,Carolyn Wells,https://www.goodreads.com/book/show/4210779-marjorie-s-new-friend,Mock review 1 for Marjorie's New Friend,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/4210779-marjorie-s-new-friend/reviews/1,"['fiction', 'favorites']",2
100143,Marjorie's New Friend,Carolyn Wells,https://www.goodreads.com/book/show/4210779-marjorie-s-new-friend,Mock review 2 for Marjorie's New Friend,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/4210779-marjorie-s-new-friend/reviews/2,['fiction'],1
100144,Queen Hildegarde,Laura E. Richards,https://www.goodreads.com/book/show/201798696-queen-hildegarde,Mock review 1 for Queen Hildegarde,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/201798696-queen-hildegarde/reviews/1,"['fiction', 'favorites']",2
100144,Queen Hildegarde,Laura E. Richards,https://www.goodreads.com/book/show/201798696-queen-hildegarde,Mock review 2 for Queen Hildegarde,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/201798696-queen-hildegarde/reviews/2,['fiction'],1
100145,The Rich Little Poor Boy,Eleanor Gates,https://www.goodreads.com/book/show/13261768-the-rich-little-poor-boy,Mock review 1 for The Rich Little Poor Boy,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/13261768-the-rich-little-poor-boy/reviews/1,"['fiction', 'favorites']",2
100145,The Rich Little Poor Boy,Eleanor Gates,https://www.goodreads.com/book/show/13261768-the-rich-little-poor-boy,Mock review 2 for The Rich Little Poor Boy,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/13261768-the-rich-little-poor-boy/reviews/2,['fiction'],1
100146,At the Back of the North Wind,George MacDonald,https://www.goodreads.com/book/show/269713.At_the_Back_of_the_North_Wind,Mock review 1 for At the Back of the North Wind,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/269713.At_the_Back_of_the_North_Wind/reviews/1,"['fiction', 'favorites']",2
100146,At the Back of the North Wind,George MacDonald,https://www.goodreads.com/book/show/269713.At_the_Back_of_the_North_Wind,Mock review 2 for At the Back of the North Wind,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/269713.At_the_Back_of_the_North_Wind/reviews/2,['fiction'],1
100147,What Masie Knew,Henry James,https://www.goodreads.com/book/show/208657414-what-masie-knew,Mock review 1 for What Masie Knew,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/208657414-what-masie-knew/reviews/1,"['fiction', 'favorites']",2
100147,What Masie Knew,Henry James,https://www.goodreads.com/book/show/208657414-what-masie-knew,Mock review 2 for What Masie Knew,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/208657414-what-masie-knew/reviews/2,['fiction'],1
100148,The Magnificent Ambersons,Booth Tarkington,https://www.goodreads.com/book/show/64270113-the-magnificent-ambersons-by-booth-tarkington,Mock review 1 for The Magnificent Ambersons,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/64270113-the-magnificent-ambersons-by-booth-tarkington/reviews/1,"['fiction', 'favorites']",2
100148,The Magnificent Ambersons,Booth Tarkington,https://www.goodreads.com/book/show/64270113-the-magnificent-ambersons-by-booth-tarkington,Mock review 2 for The Magnificent Ambersons,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/64270113-the-magnificent-ambersons-by-booth-tarkington/reviews/2,['fiction'],1
100149,The Getting of Wisdom,Henry Handel Richardson,https://www.goodreads.com/book/show/673234.The_Getting_of_Wisdom,Mock review 1 for The Getting of Wisdom,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/673234.The_Getting_of_Wisdom/reviews/1,"['fiction', 'favorites']",2
100149,The Getting of Wisdom,Henry Handel Richardson,https://www.goodreads.com/book/show/673234.The_Getting_of_Wisdom,Mock review 2 for The Getting of Wisdom,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/673234.The_Getting_of_Wisdom/reviews/2,['fiction'],1
100150,The Mystery of the Sea,Bram Stoker,https://www.goodreads.com/book/show/202697753-bram-stoker---the-mystery-of-the-sea-english-edition,Mock review 1 for The Mystery of the Sea,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/202697753-bram-stoker---the-mystery-of-the-sea-english-edition/reviews/1,"['fiction', 'favorites']",2
100150,The Mystery of the Sea,Bram Stoker,https://www.goodreads.com/book/show/202697753-bram-stoker---the-mystery-of-the-sea-english-edition,Mock review 2 for The Mystery of the Sea,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/202697753-bram-stoker---the-mystery-of-the-sea-english-edition/reviews/2,['fiction'],1
100151,The Children of the New Forest,Frederick Marryat,https://www.goodreads.com/book/show/108529933-the-children-of-new-forest-stage-2,Mock review 1 for The Children of the New Forest,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/108529933-the-children-of-new-forest-stage-2/reviews/1,"['fiction', 'favorites']",2
100151,The Children of the New Forest,Frederick Marryat,https://www.goodreads.com/book/show/108529933-the-children-of-new-forest-stage-2,Mock review 2 for The Children of the New Forest,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/108529933-the-children-of-new-forest-stage-2/reviews/2,['fiction'],1
100152,The Beautiful and Damned,F.Scott Fitzgerald,https://www.goodreads.com/book/show/221552400-the-beautiful-and-the-damned-by-f-scott-fitzgerald,Mock review 1 for The Beautiful and Damned,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/221552400-the-beautiful-and-the-damned-by-f-scott-fitzgerald/reviews/1,"['fiction', 'favorites']",2
100152,The Beautiful and Damned,F.Scott Fitzgerald,https://www.goodreads.com/book/show/221552400-the-beautiful-and-the-damned-by-f-scott-fitzgerald,Mock review 2 for The Beautiful and Damned,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/221552400-the-beautiful-and-the-damned-by-f-scott-fitzgerald/reviews/2,['fiction'],1
100153,The Fiend's Delight,Ambrose Bierce,https://www.goodreads.com/book/show/636529.The_Fiend_s_Delight,Mock review 1 for The Fiend's Delight,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/636529.The_Fiend_s_Delight/reviews/1,"['fiction', 'favorites']",2
100153,The Fiend's Delight,Ambrose Bierce,https://www.goodreads.com/book/show/636529.The_Fiend_s_Delight,Mock review 2 for The Fiend's Delight,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/636529.The_Fiend_s_Delight/reviews/2,['fiction'],1
100154,Penrod,Booth Tarkington,https://www.goodreads.com/book/show/8972146-penrod-jashber,Mock review 1 for Penrod,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/8972146-penrod-jashber/reviews/1,"['fiction', 'favorites']",2
100154,Penrod,Booth Tarkington,https://www.goodreads.com/book/show/8972146-penrod-jashber,Mock review 2 for Penrod,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/8972146-penrod-jashber/reviews/2,['fiction'],1
100155,Space Viking,H. Beam Piper,https://www.goodreads.com/book/show/676237.Space_Viking,Mock review 1 for Space Viking,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/676237.Space_Viking/reviews/1,"['fiction', 'favorites']",2
100155,Space Viking,H. Beam Piper,https://www.goodreads.com/book/show/676237.Space_Viking,Mock review 2 for Space Viking,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/676237.Space_Viking/reviews/2,['fiction'],1
100157,Three Lives,Gertrude Stein,https://www.goodreads.com/book/show/993525.Three_Lives_Q_E_D_,Mock review 1 for Three Lives,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/993525.Three_Lives_Q_E_D_/reviews/1,"['fiction', 'favorites']",2
100157,Three Lives,Gertrude Stein,https://www.goodreads.com/book/show/993525.Three_Lives_Q_E_D_,Mock review 2 for Three Lives,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/993525.Three_Lives_Q_E_D_/reviews/2,['fiction'],1
100158,Small Souls,Louis Couperus,https://www.goodreads.com/book/show/231587493-small-souls,Mock review 1 for Small Souls,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/231587493-small-souls/reviews/1,"['fiction', 'favorites']",2
100158,Small Souls,Louis Couperus,https://www.goodreads.com/book/show/231587493-small-souls,Mock review 2 for Small Souls,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/231587493-small-souls/reviews/2,['fiction'],1
100160,One of Ours,Willa Cather,https://www.goodreads.com/book/show/48246.One_of_Ours,Mock review 1 for One of Ours,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/48246.One_of_Ours/reviews/1,"['fiction', 'favorites']",2
100160,One of Ours,Willa Cather,https://www.goodreads.com/book/show/48246.One_of_Ours,Mock review 2 for One of Ours,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/48246.One_of_Ours/reviews/2,['fiction'],1
100161,The Little Lady of the Big House,Jack London,https://www.goodreads.com/book/show/363976.The_Little_Lady_of_the_Big_House,Mock review 1 for The Little Lady of the Big House,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/363976.The_Little_Lady_of_the_Big_House/reviews/1,"['fiction', 'favorites']",2
100161,The Little Lady of the Big House,Jack London,https://www.goodreads.com/book/show/363976.The_Little_Lady_of_the_Big_House,Mock review 2 for The Little Lady of the Big House,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/363976.The_Little_Lady_of_the_Big_House/reviews/2,['fiction'],1
100162,Tom Swift in the Land of Wonders,Victor Appleton,https://www.goodreads.com/book/show/195106701-tom-swift-in-the-land-of-wonders,Mock review 1 for Tom Swift in the Land of Wonders,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/195106701-tom-swift-in-the-land-of-wonders/reviews/1,"['fiction', 'favorites']",2
100162,Tom Swift in the Land of Wonders,Victor Appleton,https://www.goodreads.com/book/show/195106701-tom-swift-in-the-land-of-wonders,Mock review 2 for Tom Swift in the Land of Wonders,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/195106701-tom-swift-in-the-land-of-wonders/reviews/2,['fiction'],1
100163,A Fortunate Term,Angela Brazil,https://www.goodreads.com/book/show/8355777-a-fortunate-term,Mock review 1 for A Fortunate Term,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/8355777-a-fortunate-term/reviews/1,"['fiction', 'favorites']",2
100163,A Fortunate Term,Angela Brazil,https://www.goodreads.com/book/show/8355777-a-fortunate-term,Mock review 2 for A Fortunate Term,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/8355777-a-fortunate-term/reviews/2,['fiction'],1
100164,The Gifts of Asti,Andre Norton,https://www.goodreads.com/book/show/11947870-the-gifts-of-asti,Mock review 1 for The Gifts of Asti,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/11947870-the-gifts-of-asti/reviews/1,"['fiction', 'favorites']",2
100164,The Gifts of Asti,Andre Norton,https://www.goodreads.com/book/show/11947870-the-gifts-of-asti,Mock review 2 for The Gifts of Asti,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/11947870-the-gifts-of-asti/reviews/2,['fiction'],1
100165,The Shuttle,Frances Hodgson Burnett,https://www.goodreads.com/book/show/1057543.The_Shuttle,Mock review 1 for The Shuttle,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/1057543.The_Shuttle/reviews/1,"['fiction', 'favorites']",2
100165,The Shuttle,Frances Hodgson Burnett,https://www.goodreads.com/book/show/1057543.The_Shuttle,Mock review 2 for The Shuttle,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/1057543.The_Shuttle/reviews/2,['fiction'],1
100166,The Red One,Jack London,https://www.goodreads.com/book/show/1119212.White_Fang_The_Red_One,Mock review 1 for The Red One,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/1119212.White_Fang_The_Red_One/reviews/1,"['fiction', 'favorites']",2
100166,The Red One,Jack London,https://www.goodreads.com/book/show/1119212.White_Fang_The_Red_One,Mock review 2 for The Red One,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/1119212.White_Fang_The_Red_One/reviews/2,['fiction'],1
100167,The Yellow Claw,Sax Rohner,https://www.goodreads.com/book/show/64668472-the-yellow-claw-sax-rohmer,Mock review 1 for The Yellow Claw,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/64668472-the-yellow-claw-sax-rohmer/reviews/1,"['fiction', 'favorites']",2
100167,The Yellow Claw,Sax Rohner,https://www.goodreads.com/book/show/64668472-the-yellow-claw-sax-rohmer,Mock review 2 for The Yellow Claw,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/64668472-the-yellow-claw-sax-rohmer/reviews/2,['fiction'],1
100168,The Valley of the Moon,Jack London,https://www.goodreads.com/book/show/35993467-the-valley-of-the-moon,Mock review 1 for The Valley of the Moon,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/35993467-the-valley-of-the-moon/reviews/1,"['fiction', 'favorites']",2
100168,The Valley of the Moon,Jack London,https://www.goodreads.com/book/show/35993467-the-valley-of-the-moon,Mock review 2 for The Valley of the Moon,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/35993467-the-valley-of-the-moon/reviews/2,['fiction'],1
